Date,Account,Inbound Message,Created Time,snTypeColumn,Associated Cases,Replied Post,Status,Account.1,Account Type,Author Name,Campaign Name,ScheduledTime,PublishedTime,Sentiment,Inbound Message Tags,Volume of Fan Messages Replied (SUM),Agent,Response Time (SUM),Inbound Message Cleaned,Replied Post Cleaned
2023-05-01,Dove Sri Lanka Facebook,Dove kohenda ganna puluwan,2023-05-26 13:21:53,Facebook,5766195,"Hi Selvakumari, Please kindly note that 340 ml capacity is not available under Dove Sri Lanka. ",SENT,Dove Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-26 15:15:49,2023-05-26 15:15:49,Neutral,,1.0,Chamini Madhushika,0 days 01:53:59.282000,Dove kohenda ganna puluwan,Hi Selvakumari Please kindly note that 340 ml capacity is not available under Dove Sri Lanka
2023-05-01,Dove Sri Lanka Facebook,Dove is the 340 ml bottle available?,2023-05-29 09:16:46,Facebook,5793217,"Hi Risha, You can purchase Dove Intense Repair Shampoo Pouch 100ml for Rs.400/-",SENT,Dove Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-29 09:31:46,2023-05-29 09:31:46,Neutral,,1.0,Chamini Madhushika,0 days 00:15:04.268000,Dove is the 340 ml bottle available,Hi Risha You can purchase Dove Intense Repair Shampoo Pouch 100ml for Rs400
2023-05-01,Rexona Sri Lanka Facebook,Dove how meny ml,2023-05-19 09:08:11,Facebook,5684521,"Hi Kavindu, Kindly note that the item that you are referring to is currently unavailable due to limited stock. However, we are currently working on increasing capacity to serve you better and to provide a good service.
",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-19 13:37:23,2023-05-19 13:37:26,Negative,,1.0,Chamini Madhushika,0 days 04:29:15.448000,Dove how meny ml,Hi Kavindu Kindly note that the item that you are referring to is currently unavailable due to limited stock However we are currently working on increasing capacity to serve you better and to provide a good service
2023-05-01,Rexona Sri Lanka Facebook,Where can we buy? Out of stock in many places 😭,2023-05-13 21:28:12,Facebook,5622138,"Hi Menuka, Thank you for contacting Rexona Sri Lanka!  
Please kindly note that due to the prevailing situation of the country most of our products are import restricted. So until further notice they will be unavailable. We will definitely update you on this.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-14 08:42:45,2023-05-14 08:42:47,Neutral,,1.0,Chamini Madhushika,0 days 11:14:35.502000,Where can we buy Out of stock in many places 😭,Hi Menuka Thank you for contacting Rexona Sri Lanka Please kindly note that due to the prevailing situation of the country most of our products are import restricted So until further notice they will be unavailable We will definitely update you on this
2023-05-01,Rexona Sri Lanka Facebook,where can I find your products in sri lanka?,2023-05-15 02:36:40,Facebook,5633996,"Hi Rikas, Thank you for contacting Rexona Sri Lanka!
Please kindly note that due to the prevailing situation of the country Rexona Men V8 Roll on Deodorant is import restricted. So until further notice it will be unavailable. We will definitely update you on this.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-16 15:15:47,2023-05-16 15:15:49,Neutral,,1.0,Randika Soyza,1 days 12:39:09.724000,where can I find your products in sri lanka,Hi Rikas Thank you for contacting Rexona Sri Lanka Please kindly note that due to the prevailing situation of the country Rexona Men V8 Roll on Deodorant is import restricted So until further notice it will be unavailable We will definitely update you on this
2023-05-01,Rexona Sri Lanka Facebook,Where can I buy the Rexona V8 roll on ???,2023-05-12 12:38:30,Facebook,5608230,"Hello, Avishka! Thank you for contacting Rexona Sri Lanka! 
Could you please specify which product you're referring to?",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-12 15:15:28,2023-05-12 15:15:30,Neutral,,1.0,Chamini Madhushika,0 days 02:37:00.204000,Where can I buy the Rexona V8 roll on,Hello Avishka Thank you for contacting Rexona Sri Lanka Could you please specify which product youre referring to
2023-05-01,Rexona Sri Lanka Facebook,Rexona shower fresh available?,2023-05-14 14:33:15,Facebook,5628593,"Hi Raj, Thank you for contacting Rexona Sri Lanka!  
Please feel free to contact our customer support team on 1323 (toll-free hotline) or SMS/WhatsApp 077 700 2 700 for assistance.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-14 14:45:18,2023-05-14 14:45:20,Neutral,,1.0,Chamini Madhushika,0 days 00:12:05.226000,Rexona shower fresh available,Hi Raj Thank you for contacting Rexona Sri Lanka Please feel free to contact our customer support team on 1323 tollfree hotline or SMSWhatsApp 077 700 2 700 for assistance
2023-05-01,Rexona Sri Lanka Facebook,Phone number plz,2023-05-23 16:13:18,Facebook,5733454,"Hi Upekshi, Thank you for contacting Rexona Sri Lanka!  
Please kindly note that due to the prevailing situation of the country most of our products are import restricted. So until further notice they will be unavailable. We will definitely update you on this.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-24 16:44:02,2023-05-24 16:44:04,Neutral,,1.0,Randika Soyza,1 days 00:30:46.044000,Phone number plz,Hi Upekshi Thank you for contacting Rexona Sri Lanka Please kindly note that due to the prevailing situation of the country most of our products are import restricted So until further notice they will be unavailable We will definitely update you on this
2023-05-01,Rexona Sri Lanka Facebook,"Hello, ur deodorants are not available in supermarkets. From where can I buy? I’m from malabe",2023-05-18 18:49:56,Facebook,5677458,"Hi Anuradha, Thank you for contacting Rexona Sri Lanka!  
Please kindly note that due to the prevailing situation of the country most of our products are import restricted. So until further notice they will be unavailable. We will definitely update you on this.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-18 19:06:43,2023-05-18 19:06:45,Neutral,,1.0,Randika Soyza,0 days 00:16:49.254000,Hello ur deodorants are not available in supermarkets From where can I buy Im from malabe,Hi Anuradha Thank you for contacting Rexona Sri Lanka Please kindly note that due to the prevailing situation of the country most of our products are import restricted So until further notice they will be unavailable We will definitely update you on this
2023-05-01,Rexona Sri Lanka Facebook,How can i get rexona deodorant ?,2023-05-08 14:57:31,Facebook,5577757,"Hi Chanuka, Thank you for contacting Rexona Sri Lanka!
You can purchase our products from any leading supermarket or outlet. Also, it is now available on our website to purchase. Please visit Ustore.lk (https://bit.ly/322QByu) to register yourself and get it delivered to your doorstep!
",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-08 15:19:49,2023-05-08 15:19:51,Neutral,,1.0,Chamini Madhushika,0 days 00:22:20.188000,How can i get rexona deodorant,Hi Chanuka Thank you for contacting Rexona Sri Lanka You can purchase our products from any leading supermarket or outlet Also it is now available on our website to purchase Please visit Ustorelk httpsbitly322QByu to register yourself and get it delivered to your doorstep
2023-05-01,Rexona Sri Lanka Facebook,How to purchase products,2023-05-14 12:40:29,Facebook,5627866,"Hi Kavindu, Thank you for contacting Rexona Sri Lanka!  
Please kindly note that due to the prevailing situation of the country most of our products are import restricted. So until further notice they will be unavailable. We will definitely update you on this.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-14 12:49:12,2023-05-14 12:49:14,Negative,,1.0,Randika Soyza,0 days 00:08:45.261000,How to purchase products,Hi Kavindu Thank you for contacting Rexona Sri Lanka Please kindly note that due to the prevailing situation of the country most of our products are import restricted So until further notice they will be unavailable We will definitely update you on this
2023-05-01,Rexona Sri Lanka Facebook,every place I go it says out of stock 🥲,2023-05-02 13:11:15,Facebook,5532329,"Hi Ruwa, Thank you for contacting Rexona Sri Lanka!
Kindly note that we have not introduced the product you are referring to under Rexona Sri Lanka.",SENT,Rexona Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-03 13:07:08,2023-05-03 13:07:09,Neutral,,1.0,Chamini Madhushika,0 days 23:55:54.852000,every place I go it says out of stock 🥲,Hi Ruwa Thank you for contacting Rexona Sri Lanka Kindly note that we have not introduced the product you are referring to under Rexona Sri Lanka
2023-05-01,Glow & Lovely Sri Lanka Facebook,Your product is not for sale. Any outlut,2023-05-18 17:19:32,Facebook,5673372,You can purchase Glow and Lovely Instant Glow Face Wash 50g for Rs.575/- and Glow and Lovely Advanced Multivitamin Face Cream 50g for Rs.510/-.  Please visit our website Ustore.lk (http://bit.ly/2IcSu0V)  to register yourself and place the order. Let us know if you need any assistance!,SENT,Glow & Lovely Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-18 17:26:05,2023-05-18 17:26:06,Positive,,1.0,Randika Soyza,0 days 00:06:34.437000,Your product is not for sale Any outlut,You can purchase Glow and Lovely Instant Glow Face Wash 50g for Rs575 and Glow and Lovely Advanced Multivitamin Face Cream 50g for Rs510 Please visit our website Ustorelk httpbitly2IcSu0V to register yourself and place the order Let us know if you need any assistance
2023-05-01,Glow & Lovely Sri Lanka Facebook,Or fair and lovely glow and lovely,2023-05-18 09:54:54,Facebook,5673372,"Hi Musthaq, Thank you for contacting Glow & Lovely Sri Lanka ! 
Could you please mention which product you are referring to?",SENT,Glow & Lovely Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-18 16:33:18,2023-05-18 16:33:20,Neutral,,1.0,Randika Soyza,0 days 06:38:26.567000,Or fair and lovely glow and lovely,Hi Musthaq Thank you for contacting Glow Lovely Sri Lanka Could you please mention which product you are referring to
2023-05-01,Glow & Lovely Sri Lanka Facebook,Is it available now,2023-05-10 16:20:48,Facebook,5592256,"Hi Fazal, Thank you for contacting Glow and Lovely Sri Lanka!  
We appreciate your interest in employment with us! You can follow us our Unilever Careers Facebook page (https://www.facebook.com/UnileverCareersSriLanka/) and get updates on our available vacancies and job opportunities.",SENT,Glow & Lovely Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-10 16:36:45,2023-05-10 16:36:47,Neutral,,1.0,Chamini Madhushika,0 days 00:15:59.207000,Is it available now,Hi Fazal Thank you for contacting Glow and Lovely Sri Lanka We appreciate your interest in employment with us You can follow us our Unilever Careers Facebook page httpswwwfacebookcomUnileverCareersSriLanka and get updates on our available vacancies and job opportunities
2023-05-01,Knorr Sri Lanka Facebook,Spoken English courses monawada tiyanna,2023-05-17 10:57:00,Facebook,5650107,"Thank you for taking the time to contact the Consumer Engagement Centre

In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link.   

Click Here: %%[message__c_617bad9b5b7cd6357aed6a44:CRM NPS Survey URL]
Kind regards, 

Unilever Consumer Engagement Team",SENT,Knorr Sri Lanka Facebook,FBPAGE,Moderation User,Customer Care (Unilever),2023-05-17 14:05:20,2023-05-17 14:05:20,Positive,promotion entry,1.0,Moderation User,0 days 03:08:20.259000,Spoken English courses monawada tiyanna,Thank you for taking the time to contact the Consumer Engagement Centre In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link Click Here Kind regards Unilever Consumer Engagement Team
2023-05-01,Knorr Sri Lanka Facebook,"Happy Mother&#39;s Day ❤️❤🙏🙏 
Knorr Sri Lanka 💚❤️😍
#KnorrSriLanka #MothersDay #Knorr #Cookwithmom

Already Done 👍❤️ Waiting 😍 
Knorr Sri Lanka",2023-05-13 16:45:08,Facebook,5619913,"Thank you for taking the time to contact the Consumer Engagement Centre

In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link.   

Click Here: %%[message__c_617bad9b5b7cd6357aed6a44:CRM NPS Survey URL]
Kind regards, 

Unilever Consumer Engagement Team",SENT,Knorr Sri Lanka Facebook,FBPAGE,Moderation User,Customer Care (Unilever),2023-05-13 16:45:36,2023-05-13 16:45:36,Positive,,1.0,Moderation User,0 days 00:00:28.555000,Happy Mothers Day ❤❤🙏🙏 Knorr Sri Lanka 💚❤😍 KnorrSriLanka MothersDay Knorr Cookwithmom Already Done 👍❤ Waiting 😍 Knorr Sri Lanka,Thank you for taking the time to contact the Consumer Engagement Centre In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link Click Here Kind regards Unilever Consumer Engagement Team
2023-05-01,Knorr Sri Lanka Facebook,"Happy Mother’s Day To My Sweet Wife Sithara Nadeeshani Jayathilaka Weerakkodi ...You are a wonder to behold, a rare jewel, and the treasure of my heart. Thank you for being an amazing mother to our children and the perfect partner to me. The world is a beautiful place because you are in it.
Knorr Sri Lanka

#KnorrSriLanka #MothersDay #Knorr #Cookwithmom",2023-05-30 21:51:48,Facebook,5814003,"Hi Tharuka, Thank you for contacting Knorr Sri Lanka !  
Please send us your request on our email consumercare.usl@unilever.com. We will direct it to the relevant teams.",SENT,Knorr Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-05-31 08:55:09,2023-05-31 08:55:10,Neutral,,1.0,Randika Soyza,0 days 11:03:22.958000,Happy Mothers Day To My Sweet Wife Sithara Nadeeshani Jayathilaka Weerakkodi You are a wonder to behold a rare jewel and the treasure of my heart Thank you for being an amazing mother to our children and the perfect partner to me The world is a beautiful place because you are in it Knorr Sri Lanka KnorrSriLanka MothersDay Knorr Cookwithmom,Hi Tharuka Thank you for contacting Knorr Sri Lanka Please send us your request on our email consumercareuslunilevercom We will direct it to the relevant teams
2023-05-01,Knorr Sri Lanka Facebook,Can we get a sponsorship for a volleyball tournament?,2023-05-29 19:08:06,Facebook,5801664,"Hi Nilantha, Thank you for contacting Knorr Sri Lanka !  
How can I assist you?",SENT,Knorr Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-05-29 19:53:00,2023-05-29 19:53:01,Neutral,,1.0,Chamini Madhushika,0 days 00:44:55.241000,Can we get a sponsorship for a volleyball tournament,Hi Nilantha Thank you for contacting Knorr Sri Lanka How can I assist you
2023-05-01,Knorr Sri Lanka Facebook,යක්කල Agent ගේ Contact No  එක ගන්න පුලුවන්ද?,2023-05-14 16:40:10,Facebook,5629460,"Thank you for taking the time to contact the Consumer Engagement Centre

In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link.   

Click Here: %%[message__c_617bad9b5b7cd6357aed6a44:CRM NPS Survey URL]
Kind regards, 

Unilever Consumer Engagement Team",SENT,Knorr Sri Lanka Facebook,FBPAGE,Moderation User,Customer Care (Unilever),2023-05-14 16:42:36,2023-05-14 16:42:36,Neutral,,1.0,Moderation User,0 days 00:02:26.255000,යක්කල Agent ගේ Contact No එක ගන්න පුලුවන්ද,Thank you for taking the time to contact the Consumer Engagement Centre In order for us to continuously improve our service please could you complete our short Consumer Satisfaction Survey by clicking on the following link Click Here Kind regards Unilever Consumer Engagement Team
